Applicant_ID,Gender,Married,Education,Employment_Status,Property_Area,ApplicantIncome,CoapplicantIncome,Total_Income,Income_Bracket,LoanAmount_INR,Loan_Amount_Term,EMI,Balance_Income,Credit_Score,Credit_Score_Band,Credit_History,Debt_To_Income_Ratio,Existing_Loans_Count,Years_At_Current_Job,Risk_Category,Loan_Status,Predicted_Loan_Status,Max_Eligible_Amount_INR,Approved_Amount_INR,Final_Decision,Decision_Reason
APP104769,Female,Yes,Graduate,Salaried,Semiurban,12917.0,4141.0,17058.0,10K-20K,191000,12,16791.93,266.07,739,Good,1,0.997,0,4.9,High Risk,Approved,Rejected,87300,0,Rejected,"High debt-to-income ratio (100%); Requested amount (₹1,91,000) exceeds the maximum eligible amount (₹87,300) based on income and repayment capacity"
APP104770,Female,Yes,Graduate,Business Owner,Semiurban,5290.0,2222.0,7512.0,6K-10K,98000,84,1626.92,5885.08,677,Good,1,0.129,3,2.7,Low Risk,Rejected,Approved,135700,98000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP104771,Male,No,Graduate,Salaried,Semiurban,9271.0,0.0,9271.0,6K-10K,114000,84,1892.53,7378.47,593,Fair,0,0.143,0,6.9,High Risk,Rejected,Rejected,97700,0,Rejected,"No established credit history; Requested amount (₹1,14,000) exceeds the maximum eligible amount (₹97,700) based on income and repayment capacity"
APP104772,Male,No,Graduate,Salaried,Semiurban,8732.0,0.0,8732.0,6K-10K,183000,84,3038.02,5693.98,650,Fair,1,0.231,0,0.2,Medium Risk,Approved,Approved,184100,183000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP104773,Male,Yes,Graduate,Self-Employed,Rural,4672.0,2018.0,6690.0,6K-10K,155000,360,1360.24,5329.76,589,Fair,1,0.064,0,1.2,Medium Risk,Approved,Approved,266800,155000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP104774,Male,No,Graduate,Salaried,Rural,8698.0,0.0,8698.0,6K-10K,121000,60,2570.89,6127.11,709,Good,1,0.244,1,11.8,Low Risk,Approved,Approved,163700,121000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP104775,Male,Yes,Graduate,Salaried,Rural,6531.0,1764.0,8295.0,6K-10K,288000,60,6119.15,2175.85,616,Fair,1,0.546,0,8.3,High Risk,Rejected,Approved,136600,136600,Partially Approved,"Approved for a reduced amount due to income-based affordability limits (requested ₹2,88,000, max eligible ₹1,36,600)"
APP104776,Male,Yes,Graduate,Business Owner,Semiurban,5770.0,1516.0,7286.0,6K-10K,235000,120,3105.54,4180.46,561,Poor,1,0.255,1,15.9,High Risk,Approved,Approved,82700,82700,Partially Approved,"Approved for a reduced amount due to income-based affordability limits (requested ₹2,35,000, max eligible ₹82,700)"
APP104777,Male,No,Graduate,Salaried,Semiurban,5722.0,0.0,5722.0,3K-6K,360000,300,3271.32,2450.68,614,Fair,1,0.215,1,1.9,Medium Risk,Rejected,Rejected,188900,0,Rejected,"Requested amount (₹3,60,000) exceeds the maximum eligible amount (₹1,88,900) based on income and repayment capacity"
APP104778,Male,No,Graduate,Salaried,Urban,17505.0,0.0,17505.0,10K-20K,322000,180,3460.23,14044.77,827,Excellent,1,0.079,0,0.4,Low Risk,Approved,Approved,895900,322000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP104779,Female,No,Graduate,Salaried,Urban,3908.0,0.0,3908.0,3K-6K,63000,240,607.96,3300.04,545,Poor,1,0.064,0,0.9,High Risk,Approved,Approved,81000,63000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP104780,Male,Yes,Not Graduate,Self-Employed,Semiurban,11192.0,3217.0,14409.0,10K-20K,167000,240,1611.59,12797.41,739,Good,1,0.05,1,2.6,Low Risk,Rejected,Approved,597300,167000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP104781,Female,Yes,Graduate,Salaried,Rural,6843.0,3203.0,10046.0,10K-20K,133000,60,2825.86,7220.14,726,Good,1,0.227,1,5.3,Low Risk,Approved,Approved,189100,133000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP104782,Female,No,Graduate,Business Owner,Rural,5136.0,0.0,5136.0,3K-6K,199000,240,1920.39,3215.61,633,Fair,1,0.143,0,3.0,Medium Risk,Rejected,Approved,186300,186300,Partially Approved,"Approved for a reduced amount due to income-based affordability limits (requested ₹1,99,000, max eligible ₹1,86,300)"
APP104783,Female,Yes,Graduate,Salaried,Rural,6347.0,1923.0,8270.0,6K-10K,348000,60,7393.97,876.03,600,Fair,0,0.649,1,2.7,High Risk,Rejected,Rejected,48700,0,Rejected,"No established credit history; High debt-to-income ratio (65%); Requested amount (₹3,48,000) exceeds the maximum eligible amount (₹48,700) based on income and repayment capacity"
APP104784,Female,Yes,Graduate,Business Owner,Semiurban,11541.0,4202.0,15743.0,10K-20K,199000,240,1920.39,13822.61,538,Poor,1,0.041,0,1.3,High Risk,Approved,Approved,326300,199000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP104785,Female,Yes,Graduate,Business Owner,Semiurban,11755.0,2086.0,13841.0,10K-20K,146000,360,1281.25,12559.75,766,Very Good,1,0.026,3,1.1,Low Risk,Approved,Approved,552000,146000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP104786,Male,Yes,Graduate,Self-Employed,Semiurban,5078.0,886.0,5964.0,3K-6K,136000,60,2889.6,3074.4,543,Poor,1,0.273,0,0.5,High Risk,Rejected,Rejected,56100,0,Rejected,"Low credit score (543), below the minimum threshold of 580; Requested amount (₹1,36,000) exceeds the maximum eligible amount (₹56,100) based on income and repayment capacity"
APP104787,Female,Yes,Not Graduate,Self-Employed,Semiurban,8601.0,2695.0,11296.0,10K-20K,243000,60,5163.03,6132.97,399,Poor,0,0.346,1,3.9,High Risk,Rejected,Rejected,53200,0,Rejected,"No established credit history; Low credit score (399), below the minimum threshold of 580; Requested amount (₹2,43,000) exceeds the maximum eligible amount (₹53,200) based on income and repayment capacity"
APP104788,Male,Yes,Graduate,Salaried,Urban,8382.0,930.0,9312.0,6K-10K,215000,360,1886.78,7425.22,678,Good,1,0.069,0,1.8,Low Risk,Rejected,Approved,477500,215000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP104789,Female,No,Graduate,Salaried,Semiurban,6731.0,0.0,6731.0,6K-10K,130000,360,1140.84,5590.16,528,Poor,1,0.048,0,20.9,High Risk,Approved,Approved,153400,130000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP104790,Male,Yes,Graduate,Salaried,Urban,8942.0,3786.0,12728.0,10K-20K,139000,180,1493.7,11234.3,640,Fair,1,0.02,1,7.7,Medium Risk,Approved,Approved,355300,139000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP104791,Male,Yes,Graduate,Salaried,Semiurban,9790.0,219.0,10009.0,10K-20K,139000,60,2953.34,7055.66,529,Poor,1,0.293,0,2.6,High Risk,Approved,Approved,94200,94200,Partially Approved,"Approved for a reduced amount due to income-based affordability limits (requested ₹1,39,000, max eligible ₹94,200)"
APP104792,Male,Yes,Not Graduate,Salaried,Rural,4979.0,2157.0,7136.0,6K-10K,139000,240,1341.38,5794.62,598,Fair,1,0.064,0,4.3,Medium Risk,Approved,Approved,258800,139000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP104793,Female,Yes,Graduate,Self-Employed,Semiurban,3793.0,1232.0,5025.0,3K-6K,97000,180,1042.37,3982.63,656,Fair,0,0.093,3,7.9,High Risk,Rejected,Rejected,46800,0,Rejected,"No established credit history; High number of existing loan obligations (3); Requested amount (₹97,000) exceeds the maximum eligible amount (₹46,800) based on income and repayment capacity"
APP104794,Male,Yes,Not Graduate,Salaried,Urban,4667.0,3799.0,8466.0,6K-10K,58000,120,766.47,7699.53,674,Good,1,0.049,1,1.2,Low Risk,Approved,Approved,256300,58000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP104795,Male,Yes,Graduate,Unemployed,Semiurban,6273.0,5124.0,11397.0,10K-20K,302000,240,2914.37,8482.63,770,Very Good,1,0.125,0,6.6,Low Risk,Rejected,Approved,590500,302000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP104796,Male,Yes,Graduate,Self-Employed,Semiurban,6751.0,1675.0,8426.0,6K-10K,373000,84,6192.24,2233.76,650,Fair,1,0.561,1,0.2,High Risk,Rejected,Rejected,152300,0,Rejected,"High debt-to-income ratio (56%); Requested amount (₹3,73,000) exceeds the maximum eligible amount (₹1,52,300) based on income and repayment capacity"
APP104797,Male,Yes,Graduate,Salaried,Semiurban,10174.0,2971.0,13145.0,10K-20K,124000,300,1126.79,12018.21,660,Fair,1,0.035,0,0.1,Medium Risk,Approved,Approved,506300,124000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP104798,Female,Yes,Graduate,Salaried,Urban,7145.0,670.0,7815.0,6K-10K,137000,240,1322.08,6492.92,628,Fair,1,0.056,1,2.9,Medium Risk,Approved,Approved,242900,137000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP104799,Female,Yes,Graduate,Salaried,Semiurban,6277.0,2438.0,8715.0,6K-10K,159000,60,3378.28,5336.72,733,Good,1,0.329,0,0.7,Medium Risk,Approved,Approved,184600,159000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP104800,Male,Yes,Graduate,Salaried,Rural,3736.0,996.0,4732.0,3K-6K,122000,120,1612.24,3119.76,548,Poor,1,0.181,1,3.2,High Risk,Approved,Approved,53700,53700,Partially Approved,"Approved for a reduced amount due to income-based affordability limits (requested ₹1,22,000, max eligible ₹53,700)"
APP104801,Male,Yes,Graduate,Salaried,Urban,11384.0,1092.0,12476.0,10K-20K,176000,180,1891.31,10584.69,611,Fair,1,0.062,2,3.8,Medium Risk,Approved,Approved,290200,176000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP104802,Male,No,Graduate,Salaried,Semiurban,5074.0,0.0,5074.0,3K-6K,184000,180,1977.27,3096.73,650,Fair,0,0.201,1,13.8,High Risk,Rejected,Approved,59000,59000,Partially Approved,"Approved for a reduced amount due to income-based affordability limits (requested ₹1,84,000, max eligible ₹59,000)"
APP104803,Male,No,Graduate,Self-Employed,Rural,11777.0,0.0,11777.0,10K-20K,292000,180,3137.85,8639.15,568,Poor,1,0.148,2,8.7,High Risk,Approved,Approved,109600,109600,Partially Approved,"Approved for a reduced amount due to income-based affordability limits (requested ₹2,92,000, max eligible ₹1,09,600)"
APP104804,Female,Yes,Graduate,Salaried,Rural,6039.0,2504.0,8543.0,6K-10K,81000,300,736.05,7806.95,776,Very Good,1,0.032,0,4.8,Low Risk,Approved,Approved,470100,81000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP104805,Female,No,Graduate,Salaried,Rural,4774.0,0.0,4774.0,3K-6K,172000,180,1848.32,2925.68,679,Good,1,0.203,1,0.6,Low Risk,Rejected,Rejected,177700,0,Rejected,"Overall risk profile is below the approval threshold based on combined credit, income, and repayment factors"
APP104806,Male,No,Graduate,Salaried,Rural,7393.0,0.0,7393.0,6K-10K,127000,84,2108.35,5284.65,540,Poor,1,0.169,0,2.8,High Risk,Approved,Approved,89100,89100,Partially Approved,"Approved for a reduced amount due to income-based affordability limits (requested ₹1,27,000, max eligible ₹89,100)"
APP104807,Female,Yes,Graduate,Salaried,Semiurban,5346.0,1222.0,6568.0,6K-10K,121000,180,1300.27,5267.73,687,Good,1,0.072,1,0.3,Low Risk,Approved,Approved,244500,121000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP104808,Male,Yes,Graduate,Salaried,Semiurban,6572.0,2771.0,9343.0,6K-10K,48000,84,796.86,8546.14,768,Very Good,1,0.065,1,0.1,Low Risk,Rejected,Approved,253300,48000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP104809,Male,No,Graduate,Self-Employed,Urban,7305.0,0.0,7305.0,6K-10K,99000,60,2103.46,5201.54,585,Fair,1,0.234,0,0.7,Medium Risk,Approved,Approved,120300,99000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP104810,Male,Yes,Graduate,Self-Employed,Urban,9738.0,2153.0,11891.0,10K-20K,188000,360,1649.83,10241.17,773,Very Good,1,0.041,0,7.2,Low Risk,Approved,Approved,677500,188000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP104811,Female,Yes,Not Graduate,Salaried,Semiurban,14342.0,3032.0,17374.0,10K-20K,102000,240,984.32,16389.68,673,Good,1,0.023,1,4.0,Low Risk,Approved,Approved,720100,102000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP104812,Male,Yes,Graduate,Unemployed,Urban,2162.0,913.0,3075.0,3K-6K,157000,120,2074.77,1000.23,668,Fair,1,0.431,0,3.5,Medium Risk,Rejected,Approved,81400,81400,Partially Approved,"Approved for a reduced amount due to income-based affordability limits (requested ₹1,57,000, max eligible ₹81,400)"
APP104813,Female,Yes,Graduate,Self-Employed,Urban,5783.0,1021.0,6804.0,6K-10K,33000,84,547.84,6256.16,758,Very Good,1,0.054,2,6.2,Low Risk,Rejected,Approved,163900,33000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP104814,Male,No,Graduate,Salaried,Rural,7646.0,0.0,7646.0,6K-10K,132000,120,1744.39,5901.61,668,Fair,1,0.159,0,3.5,Medium Risk,Rejected,Approved,202500,132000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP104815,Male,Yes,Graduate,Business Owner,Urban,4394.0,855.0,5249.0,3K-6K,153000,180,1644.15,3604.85,650,Fair,1,0.108,0,2.4,Medium Risk,Rejected,Approved,171000,153000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP104816,Male,Yes,Graduate,Self-Employed,Urban,9107.0,244.0,9351.0,6K-10K,96000,300,872.35,8478.65,658,Fair,0,0.034,1,2.7,High Risk,Rejected,Rejected,128600,0,Rejected,No established credit history
APP104817,Male,Yes,Graduate,Salaried,Semiurban,7871.0,1707.0,9578.0,6K-10K,126000,180,1354.0,8224.0,650,Fair,1,0.071,0,2.1,Medium Risk,Approved,Approved,312000,126000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP104818,Male,Yes,Graduate,Salaried,Urban,3712.0,1170.0,4882.0,3K-6K,167000,300,1517.53,3364.47,687,Good,1,0.119,3,7.3,Low Risk,Approved,Approved,161200,161200,Partially Approved,"Approved for a reduced amount due to income-based affordability limits (requested ₹1,67,000, max eligible ₹1,61,200)"
APP104819,Male,No,Not Graduate,Business Owner,Semiurban,8046.0,0.0,8046.0,6K-10K,114000,180,1225.05,6820.95,673,Good,0,0.045,1,6.0,High Risk,Approved,Rejected,131000,0,Rejected,No established credit history
APP104820,Female,No,Not Graduate,Salaried,Urban,5270.0,0.0,5270.0,3K-6K,184000,300,1672.01,3597.99,616,Fair,1,0.115,0,2.1,Medium Risk,Rejected,Approved,203000,184000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP104821,Male,No,Graduate,Salaried,Semiurban,6534.0,0.0,6534.0,6K-10K,107000,300,972.31,5561.69,421,Poor,1,0.041,0,1.8,High Risk,Approved,Rejected,143800,0,Rejected,"Low credit score (421), below the minimum threshold of 580"
APP104822,Female,Yes,Graduate,Business Owner,Semiurban,12877.0,2012.0,14889.0,10K-20K,212000,180,2278.16,12610.84,706,Good,1,0.084,1,15.2,Low Risk,Approved,Approved,554200,212000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP104823,Female,Yes,Not Graduate,Business Owner,Semiurban,3913.0,2944.0,6857.0,6K-10K,64000,60,1359.81,5497.19,573,Poor,1,0.177,1,0.6,High Risk,Rejected,Approved,48400,48400,Partially Approved,"Approved for a reduced amount due to income-based affordability limits (requested ₹64,000, max eligible ₹48,400)"
APP104824,Male,Yes,Graduate,Self-Employed,Urban,9421.0,4030.0,13451.0,10K-20K,139000,240,1341.38,12109.62,549,Poor,1,0.027,1,3.6,High Risk,Approved,Approved,209100,139000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP104825,Male,Yes,Graduate,Salaried,Semiurban,4984.0,1654.0,6638.0,6K-10K,183000,300,1662.92,4975.08,540,Poor,1,0.101,2,10.1,High Risk,Approved,Approved,73000,73000,Partially Approved,"Approved for a reduced amount due to income-based affordability limits (requested ₹1,83,000, max eligible ₹73,000)"
APP104826,Male,No,Not Graduate,Salaried,Urban,4660.0,0.0,4660.0,3K-6K,142000,180,1525.94,3134.06,474,Poor,1,0.167,1,5.2,High Risk,Rejected,Rejected,65000,0,Rejected,"Low credit score (474), below the minimum threshold of 580; Requested amount (₹1,42,000) exceeds the maximum eligible amount (₹65,000) based on income and repayment capacity"
APP104827,Male,Yes,Graduate,Business Owner,Semiurban,5681.0,509.0,6190.0,6K-10K,139000,240,1341.38,4848.62,692,Good,1,0.153,0,3.9,Low Risk,Approved,Approved,288600,139000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP104828,Female,Yes,Graduate,Self-Employed,Urban,4510.0,6223.0,10733.0,10K-20K,120000,180,1289.53,9443.47,850,Excellent,1,0.071,0,10.9,Low Risk,Approved,Approved,549300,120000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP104829,Female,Yes,Not Graduate,Business Owner,Urban,15807.0,3146.0,18953.0,10K-20K,122000,12,10725.74,8227.26,598,Fair,1,0.554,0,2.7,High Risk,Rejected,Approved,75500,75500,Partially Approved,"Approved for a reduced amount due to income-based affordability limits (requested ₹1,22,000, max eligible ₹75,500)"
APP104830,Female,No,Graduate,Salaried,Urban,3796.0,0.0,3796.0,3K-6K,139000,300,1263.09,2532.91,724,Good,0,0.048,0,11.7,High Risk,Approved,Approved,94000,94000,Partially Approved,"Approved for a reduced amount due to income-based affordability limits (requested ₹1,39,000, max eligible ₹94,000)"
APP104831,Male,Yes,Not Graduate,Unemployed,Urban,4361.0,709.0,5070.0,3K-6K,209000,180,2245.92,2824.08,642,Fair,1,0.189,1,0.4,Medium Risk,Rejected,Rejected,141500,0,Rejected,"Applicant is currently unemployed; Requested amount (₹2,09,000) exceeds the maximum eligible amount (₹1,41,500) based on income and repayment capacity"
